p0_rank,p1_rank,p0_odds,p1_odds,tourney_date,winner
1.0,54.0,1.14,5.5,2014-02-17,0.0
17.0,18.0,1.9,1.8,2015-10-11,0.0
4.0,93.0,1.01,13.0,2007-05-28,0.0
32.0,68.0,1.66,2.1,2016-05-23,0.0
107.0,123.0,2.75,1.39,2006-04-10,1.0
58.0,113.0,2.62,1.44,2011-08-21,1.0
1.0,5.0,1.25,4.0,2015-08-16,0.0
3.0,46.0,1.11,6.5,2015-08-10,0.0
51.0,101.0,1.22,4.0,2006-05-15,1.0
34.0,72.0,3.2,1.36,2022-08-15,1.0
54.0,70.0,2.25,1.57,2010-02-08,0.0
22.0,42.0,1.5,2.5,2010-07-26,0.0
64.0,150.0,2.1,1.66,2007-07-30,1.0
43.0,47.0,1.8,2.0,2020-01-20,1.0
26.0,163.0,1.12,6.0,2014-06-23,0.0
37.0,75.0,1.5,2.5,2006-02-20,0.0
31.0,183.0,1.14,5.5,2022-02-14,0.0
22.0,34.0,1.8,1.9,2014-08-04,0.0
30.0,333.0,1.12,6.0,2016-05-09,0.0
14.0,129.0,1.5,2.5,2011-02-14,1.0
11.0,29.0,1.53,2.37,2015-11-02,1.0
15.0,42.0,1.44,2.75,2018-02-26,0.0
9.0,33.0,1.22,4.0,2006-03-20,0.0
34.0,92.0,1.36,3.0,2012-10-15,1.0
42.0,52.0,2.37,1.57,2022-07-11,0.0
75.0,81.0,1.72,2.0,2017-02-06,0.0
8.0,54.0,1.06,10.0,2012-10-22,0.0
4.0,12.0,1.14,5.5,2011-09-26,0.0
34.0,49.0,1.4,3.0,2022-02-07,0.0
4.0,54.0,1.02,17.0,2015-05-03,0.0
42.0,88.0,1.66,2.1,2020-01-13,0.0
18.0,26.0,2.5,1.5,2006-08-14,0.0
2.0,48.0,1.02,17.0,2015-01-19,0.0
29.0,136.0,1.44,2.75,2012-06-25,0.0
19.0,93.0,1.11,6.0,2009-02-09,0.0
10.0,108.0,1.36,3.0,2007-04-09,1.0
24.0,58.0,1.33,3.25,2013-07-22,0.0
15.0,65.0,1.12,6.0,2022-10-10,0.0
59.0,113.0,1.5,2.5,2007-04-15,0.0
2.0,43.0,1.08,8.0,2013-01-14,0.0
52.0,256.0,1.16,5.0,2019-08-26,1.0
105.0,154.0,1.66,2.1,2008-09-22,0.0
1.0,195.0,1.0,2.1,2006-01-16,0.0
34.0,45.0,2.25,1.61,2018-01-15,1.0
43.0,114.0,1.4,2.75,2014-02-24,1.0
55.0,83.0,1.53,2.37,2017-04-10,1.0
36.0,39.0,1.44,2.75,2022-10-17,0.0
11.0,40.0,1.28,3.75,2009-01-12,0.0
8.0,34.0,1.3,3.5,2017-08-28,0.0
32.0,62.0,1.22,4.33,2020-08-31,0.0
9.0,22.0,1.9,1.9,2019-03-18,0.0
5.0,128.0,1.04,13.0,2012-07-09,0.0
57.0,131.0,1.53,2.37,2007-06-17,0.0
54.0,108.0,1.28,3.5,2012-10-15,0.0
110.0,156.0,1.33,3.25,2018-07-16,1.0
7.0,31.0,1.22,4.0,2010-02-08,0.0
36.0,77.0,1.22,4.0,2009-06-22,0.0
29.0,146.0,1.3,3.4,2015-03-25,0.0
4.0,40.0,1.36,3.25,2017-03-20,1.0
64.0,87.0,1.66,2.1,2012-09-17,1.0
42.0,93.0,1.33,3.25,2019-02-25,0.0
15.0,58.0,1.33,3.4,2020-01-06,0.0
27.0,66.0,2.5,1.5,2011-04-04,1.0
41.0,120.0,1.5,2.62,2017-08-28,0.0
34.0,155.0,1.53,2.37,2014-07-14,0.0
22.0,65.0,1.61,2.2,2013-05-12,0.0
17.0,39.0,1.53,2.37,2009-04-27,0.0
41.0,69.0,2.1,1.72,2019-01-14,1.0
7.0,116.0,1.1,6.5,2009-09-28,0.0
69.0,110.0,1.44,2.62,2010-04-05,0.0
67.0,97.0,1.3,3.4,2014-08-25,0.0
54.0,114.0,1.53,2.5,2021-04-26,0.0
1.0,99.0,1.0,41.0,2012-05-27,0.0
69.0,111.0,1.28,3.5,2006-01-30,0.0
4.0,48.0,1.02,17.0,2021-08-30,0.0
31.0,52.0,1.3,3.4,2011-07-25,0.0
14.0,101.0,1.11,6.5,2011-08-14,1.0
29.0,159.0,1.16,5.0,2018-04-23,1.0
25.0,40.0,1.61,2.2,2007-10-07,0.0
7.0,68.0,1.53,2.5,2019-02-11,1.0
5.0,49.0,1.18,4.5,2016-08-15,1.0
31.0,62.0,2.75,1.44,2018-06-25,0.0
41.0,77.0,1.4,3.0,2022-01-17,1.0
26.0,109.0,1.14,5.5,2017-07-03,0.0
8.0,119.0,1.08,7.0,2009-10-26,1.0
26.0,73.0,2.2,1.61,2011-07-25,0.0
67.0,68.0,1.57,2.25,2007-01-15,1.0
36.0,41.0,1.61,2.2,2010-08-15,0.0
17.0,235.0,1.1,7.0,2017-08-28,1.0
60.0,73.0,2.2,1.61,2018-07-23,1.0
31.0,120.0,1.14,5.0,2007-02-12,0.0
28.0,75.0,1.36,3.0,2020-10-12,1.0
77.0,78.0,2.0,1.72,2013-02-18,1.0
21.0,110.0,1.53,2.37,2006-03-20,0.0
3.0,51.0,1.18,4.5,2014-03-06,0.0
17.0,25.0,1.44,2.62,2015-05-10,0.0
41.0,68.0,1.1,6.5,2006-01-16,0.0
1.0,12.0,1.36,3.2,2010-05-09,0.0
6.0,60.0,1.16,5.0,2019-05-27,0.0
7.0,11.0,2.0,1.8,2022-02-21,0.0
28.0,50.0,1.36,3.0,2019-04-22,0.0
77.0,128.0,1.12,5.5,2008-02-11,0.0
1.0,145.0,1.01,23.0,2021-08-30,0.0
11.0,54.0,1.22,4.0,2014-05-26,0.0
35.0,38.0,1.66,2.1,2019-01-07,1.0
13.0,61.0,1.22,4.0,2009-02-02,1.0
76.0,190.0,1.2,4.33,2012-02-27,0.0
68.0,334.0,1.28,3.5,2013-10-14,0.0
13.0,38.0,2.1,1.66,2018-08-06,1.0
8.0,50.0,1.4,2.75,2018-09-17,0.0
40.0,66.0,1.4,2.75,2018-03-05,1.0
8.0,42.0,1.22,4.33,2021-03-15,1.0
13.0,26.0,1.44,2.62,2019-06-10,1.0
4.0,27.0,1.11,6.5,2014-01-13,0.0
66.0,87.0,2.1,1.66,2014-01-13,1.0
95.0,135.0,2.25,1.57,2021-02-22,0.0
25.0,58.0,1.16,5.0,2013-09-30,0.0
85.0,118.0,1.8,1.9,2010-10-18,1.0
50.0,123.0,2.0,1.8,2018-09-24,1.0
2.0,43.0,1.02,12.0,2011-02-21,0.0
16.0,46.0,1.16,4.5,2009-09-28,0.0
59.0,60.0,2.75,1.4,2018-06-18,1.0
57.0,79.0,1.61,2.2,2018-08-13,0.0
19.0,60.0,1.5,2.5,2012-03-21,0.0
3.0,60.0,1.19,4.33,2006-02-13,1.0
4.0,12.0,2.2,1.61,2010-05-09,1.0
79.0,253.0,1.14,5.0,2010-06-21,0.0
21.0,84.0,1.28,3.5,2010-07-19,0.0
18.0,64.0,1.61,2.25,2007-06-25,0.0
52.0,86.0,1.28,3.5,2017-04-24,0.0
82.0,105.0,1.8,1.9,2009-01-19,1.0
73.0,207.0,2.5,1.5,2011-08-29,1.0
9.0,55.0,1.36,3.0,2010-09-27,0.0
2.0,70.0,1.02,11.0,2006-05-08,0.0
96.0,136.0,1.5,2.5,2015-08-03,0.0
36.0,49.0,1.28,3.5,2018-04-16,0.0
48.0,49.0,4.5,1.18,2014-01-06,1.0
1.0,38.0,1.01,26.0,2016-03-21,0.0
21.0,92.0,1.28,3.5,2013-05-27,0.0
28.0,48.0,1.44,2.62,2006-01-16,0.0
26.0,134.0,1.1,6.5,2007-01-29,1.0
28.0,60.0,1.39,2.75,2006-09-25,1.0
62.0,68.0,2.5,1.5,2011-08-29,1.0
29.0,82.0,1.44,2.62,2012-01-30,0.0
35.0,68.0,1.66,2.1,2014-07-21,1.0
15.0,97.0,1.22,4.33,2018-10-15,0.0
19.0,77.0,1.12,6.0,2021-04-19,0.0
54.0,161.0,1.53,2.37,2007-01-08,1.0
7.0,12.0,1.8,2.0,2022-05-23,0.0
27.0,77.0,1.28,3.5,2007-12-31,0.0
48.0,112.0,1.72,2.0,2012-07-09,0.0
36.0,42.0,1.61,2.2,2007-12-31,0.0
83.0,88.0,3.0,1.36,2008-05-25,1.0
27.0,33.0,1.3,3.4,2010-11-01,0.0
23.0,114.0,1.4,2.75,2010-03-24,0.0
66.0,122.0,1.57,2.25,2007-07-29,1.0
24.0,39.0,1.9,1.8,2010-01-18,1.0
36.0,85.0,5.0,1.16,2022-03-21,1.0
10.0,32.0,1.36,3.0,2007-10-01,0.0
56.0,95.0,1.83,1.83,2019-04-08,1.0
14.0,26.0,1.72,2.0,2010-04-25,1.0
17.0,54.0,1.36,3.2,2021-05-03,1.0
94.0,106.0,2.25,1.57,2012-06-25,1.0
19.0,34.0,1.25,4.0,2018-08-27,0.0
23.0,69.0,1.28,3.5,2011-02-14,0.0
30.0,122.0,1.12,5.5,2006-07-24,1.0
20.0,155.0,1.12,6.0,2017-08-07,0.0
23.0,261.0,1.36,3.0,2012-07-22,0.0
54.0,103.0,1.61,2.2,2017-10-16,0.0
19.0,35.0,2.1,1.66,2013-10-28,0.0
91.0,124.0,1.66,2.1,2014-02-17,0.0
17.0,79.0,1.44,2.62,2011-08-21,1.0
37.0,59.0,1.8,1.9,2007-02-19,1.0
156.0,251.0,2.1,1.72,2022-06-27,1.0
51.0,93.0,1.66,2.1,2008-02-11,1.0
27.0,72.0,1.72,2.1,2018-07-16,0.0
41.0,73.0,1.4,2.75,2016-06-20,0.0
75.0,100.0,1.36,3.0,2010-06-13,0.0
5.0,107.0,1.04,13.0,2015-08-31,0.0
13.0,48.0,1.5,2.62,2022-03-21,1.0
42.0,61.0,1.4,2.75,2014-10-05,0.0
20.0,57.0,1.66,2.1,2006-10-02,1.0
25.0,72.0,1.9,1.8,2018-06-11,1.0
124.0,305.0,1.44,2.62,2008-07-07,1.0
20.0,79.0,1.36,3.0,2014-06-09,0.0
55.0,126.0,1.16,5.0,2021-02-08,0.0
34.0,37.0,2.5,1.5,2014-02-03,1.0
4.0,5.0,1.14,5.5,2011-10-09,0.0
24.0,38.0,2.37,1.53,2012-01-16,1.0
69.0,116.0,2.0,1.72,2018-08-06,1.0
71.0,134.0,1.2,4.33,2015-08-23,0.0
1.0,13.0,1.1,7.0,2013-06-24,0.0
69.0,278.0,1.53,2.5,2018-05-28,0.0
25.0,95.0,1.4,2.75,2008-07-14,0.0
39.0,75.0,1.18,4.5,2016-07-11,0.0
89.0,96.0,2.1,1.66,2006-01-02,1.0
30.0,66.0,1.5,2.5,2007-02-19,1.0
81.0,112.0,2.1,1.66,2008-02-25,0.0
53.0,73.0,1.8,2.0,2018-07-23,0.0
50.0,120.0,1.28,3.5,2017-07-24,0.0
36.0,41.0,2.1,1.72,2021-02-08,0.0
8.0,433.0,1.04,9.0,2007-02-19,0.0
7.0,60.0,1.22,4.0,2008-04-28,0.0
33.0,53.0,2.2,1.61,2011-04-10,1.0
8.0,46.0,1.38,2.87,2007-10-01,0.0
104.0,376.0,1.12,6.0,2013-01-07,0.0
6.0,51.0,1.33,3.25,2006-01-09,0.0
27.0,283.0,1.22,4.33,2021-06-21,0.0
67.0,222.0,3.0,1.4,2017-08-28,0.0
43.0,100.0,1.33,3.4,2022-01-17,0.0
55.0,114.0,1.66,2.1,2019-02-25,0.0
79.0,279.0,1.25,3.75,2007-01-15,0.0
10.0,29.0,1.28,3.75,2022-06-13,0.0
46.0,72.0,1.5,2.5,2013-09-23,0.0
144.0,155.0,2.1,1.72,2021-07-19,1.0
75.0,108.0,1.57,2.25,2016-03-21,1.0
21.0,42.0,1.8,1.9,2008-01-14,0.0
76.0,111.0,1.5,2.5,2008-04-14,0.0
66.0,85.0,2.0,1.72,2011-10-24,1.0
112.0,117.0,1.5,2.5,2007-12-31,0.0
9.0,67.0,1.3,3.5,2017-05-29,0.0
16.0,28.0,1.28,3.5,2019-08-12,0.0
7.0,10.0,1.44,2.75,2018-11-12,0.0
56.0,497.0,1.14,5.5,2018-08-20,0.0
64.0,255.0,1.36,3.2,2021-08-23,1.0
87.0,768.0,1.2,4.33,2009-01-19,0.0
15.0,30.0,1.8,1.9,2015-08-16,0.0
36.0,47.0,1.33,3.25,2019-10-14,1.0
39.0,160.0,1.22,4.0,2011-02-07,0.0
10.0,17.0,2.62,1.5,2015-09-21,1.0
28.0,55.0,1.72,2.0,2019-04-15,0.0
40.0,96.0,2.37,1.57,2022-04-18,0.0
24.0,49.0,1.5,2.5,2009-08-31,0.0
12.0,51.0,1.25,3.75,2009-10-26,0.0
393.0,654.0,2.75,1.4,2018-07-30,1.0
1.0,2.0,1.72,2.1,2006-04-17,1.0
59.0,177.0,1.5,2.62,2021-07-19,0.0
24.0,478.0,1.25,3.75,2011-06-20,1.0
1.0,7.0,1.33,3.4,2015-05-24,0.0
12.0,60.0,1.44,2.62,2007-08-05,1.0
27.0,39.0,1.36,3.0,2009-06-08,0.0
34.0,35.0,1.57,2.25,2009-05-10,1.0
62.0,270.0,1.22,4.0,2019-09-16,0.0
43.0,92.0,4.33,1.2,2019-02-04,1.0
15.0,47.0,1.28,3.5,2012-12-31,1.0
7.0,77.0,2.62,1.44,2006-08-07,0.0
7.0,15.0,1.33,3.4,2010-03-24,0.0
60.0,66.0,3.0,1.36,2012-06-17,0.0
10.0,29.0,1.25,3.75,2013-07-22,1.0
29.0,57.0,1.66,2.2,2013-07-22,1.0
14.0,104.0,1.03,11.0,2009-02-02,0.0
3.0,4.0,1.72,2.1,2012-02-27,0.0
103.0,109.0,5.0,1.16,2017-01-16,0.0
12.0,148.0,1.22,4.0,2012-03-21,0.0
21.0,36.0,1.2,4.33,2011-08-21,0.0
35.0,85.0,1.33,3.25,2016-08-29,0.0
1.0,14.0,1.07,7.5,2010-08-30,0.0
28.0,48.0,2.62,1.44,2009-05-25,1.0
50.0,101.0,1.4,2.75,2009-06-14,0.0
36.0,62.0,1.83,1.83,2017-07-31,1.0
36.0,66.0,1.9,1.9,2017-08-07,0.0
31.0,201.0,1.07,9.0,2014-08-25,0.0
21.0,65.0,1.22,4.33,2019-05-27,0.0
15.0,18.0,1.8,1.9,2006-07-17,1.0
9.0,50.0,1.3,3.5,2013-10-07,0.0
10.0,43.0,1.22,4.33,2021-06-28,0.0
11.0,43.0,1.36,3.0,2010-08-15,0.0
48.0,81.0,1.3,3.4,2011-07-31,0.0
48.0,83.0,2.37,1.53,2012-01-02,1.0
12.0,48.0,1.36,3.0,2009-03-12,0.0
45.0,95.0,1.28,3.5,2017-03-20,1.0
63.0,123.0,1.4,2.75,2017-02-06,0.0
37.0,57.0,2.62,1.5,2021-04-05,1.0
14.0,59.0,1.12,5.5,2010-11-07,0.0
29.0,126.0,1.36,3.25,2013-08-18,0.0
51.0,122.0,1.4,2.75,2019-02-04,0.0
100.0,142.0,1.72,2.0,2010-09-20,0.0
26.0,78.0,1.36,3.0,2009-02-16,1.0
24.0,45.0,1.4,2.75,2017-08-07,0.0
21.0,43.0,1.5,2.5,2008-03-27,0.0
93.0,239.0,1.39,2.75,2006-05-01,0.0
65.0,68.0,1.61,2.2,2018-03-05,0.0
39.0,316.0,1.11,6.0,2011-01-31,0.0
10.0,64.0,1.33,3.25,2019-10-21,0.0
48.0,74.0,2.75,1.4,2009-01-12,1.0
69.0,71.0,2.2,1.61,2009-07-27,0.0
2.0,35.0,1.02,17.0,2019-04-15,0.0
39.0,121.0,1.2,4.33,2012-01-30,0.0
18.0,74.0,2.1,1.66,2010-06-13,1.0
67.0,152.0,1.3,3.4,2019-04-29,0.0
56.0,107.0,1.57,2.25,2015-02-02,0.0
87.0,180.0,1.57,2.25,2015-10-26,1.0
13.0,39.0,1.3,3.4,2010-02-01,1.0
29.0,100.0,1.5,2.5,2017-01-02,0.0
31.0,98.0,1.3,3.39,2008-04-14,0.0
1.0,2.0,1.61,2.3,2012-11-05,0.0
33.0,39.0,1.5,2.5,2019-03-04,1.0
71.0,79.0,1.4,3.0,2018-05-28,0.0
55.0,86.0,3.25,1.33,2015-02-02,0.0
40.0,67.0,1.44,2.75,2018-09-24,1.0
10.0,94.0,1.14,5.0,2008-02-18,1.0
16.0,34.0,1.8,1.9,2011-10-31,1.0
10.0,114.0,1.1,6.5,2008-08-25,0.0
37.0,45.0,1.61,2.2,2018-04-23,0.0
23.0,91.0,1.25,3.75,2014-02-24,0.0
48.0,78.0,1.4,2.75,2015-03-12,0.0
38.0,412.0,1.06,11.0,2018-05-28,0.0
62.0,198.0,1.5,2.5,2019-03-18,0.0
6.0,34.0,1.4,3.0,2020-02-24,0.0
26.0,27.0,2.2,1.66,2022-08-01,1.0
3.0,25.0,1.4,3.0,2007-10-15,1.0
28.0,78.0,1.33,3.25,2018-10-08,0.0
8.0,54.0,1.39,3.0,2006-01-16,1.0
83.0,106.0,1.57,2.25,2009-04-06,0.0
5.0,101.0,1.16,4.5,2008-09-29,0.0
43.0,114.0,1.28,3.5,2014-05-26,0.0
111.0,175.0,1.4,2.75,2008-03-03,1.0
33.0,74.0,1.44,2.75,2022-02-14,1.0
45.0,64.0,1.5,2.62,2018-08-27,0.0
83.0,90.0,1.61,2.3,2019-01-14,0.0
49.0,65.0,1.5,2.5,2012-10-01,1.0
20.0,61.0,1.11,6.5,2012-10-29,0.0
36.0,84.0,1.53,2.37,2015-03-25,1.0
44.0,70.0,1.61,2.2,2009-06-22,1.0
56.0,63.0,2.37,1.53,2013-02-04,1.0
38.0,48.0,4.33,1.2,2014-05-18,1.0
63.0,130.0,1.57,2.25,2013-02-04,0.0
5.0,33.0,1.16,5.0,2021-04-12,0.0
12.0,72.0,1.44,2.75,2014-07-21,0.0
15.0,96.0,1.14,5.5,2010-05-02,0.0
25.0,135.0,2.0,1.8,2022-01-10,1.0
50.0,52.0,2.37,1.57,2022-08-15,0.0
60.0,95.0,1.61,2.3,2016-07-18,1.0
16.0,140.0,1.57,2.37,2019-02-11,0.0
9.0,25.0,1.66,2.2,2018-10-01,1.0
39.0,95.0,1.83,1.83,2019-07-22,1.0
48.0,55.0,1.25,3.75,2014-04-13,0.0
20.0,22.0,1.66,2.1,2016-06-13,1.0
41.0,76.0,1.2,4.33,2010-06-21,0.0
3.0,76.0,1.01,21.0,2014-08-25,0.0
53.0,69.0,1.36,3.2,2022-02-07,0.0
102.0,107.0,1.72,2.0,2011-01-03,0.0
27.0,83.0,1.3,3.39,2006-05-29,0.0
12.0,64.0,1.33,3.25,2006-10-23,0.0
95.0,127.0,4.0,1.25,2013-07-08,1.0
108.0,110.0,1.22,4.0,2014-02-24,0.0
46.0,54.0,1.38,2.87,2009-04-12,1.0
66.0,96.0,1.22,4.0,2013-02-25,0.0
44.0,256.0,1.57,2.25,2013-04-22,0.0
6.0,12.0,1.3,3.4,2013-06-10,1.0
28.0,124.0,1.2,4.33,2016-07-18,1.0
9.0,69.0,1.08,7.0,2007-02-26,0.0
82.0,162.0,1.66,2.2,2022-08-01,0.0
5.0,160.0,1.04,13.0,2012-05-27,0.0
3.0,22.0,1.22,4.33,2022-05-09,0.0
69.0,240.0,2.37,1.53,2013-06-16,1.0
29.0,93.0,1.5,2.5,2007-12-31,1.0
40.0,185.0,1.61,2.3,2018-12-31,0.0
30.0,44.0,1.72,2.0,2020-02-10,0.0
10.0,49.0,1.53,2.37,2006-01-30,1.0
26.0,133.0,1.44,2.75,2021-04-05,1.0
79.0,86.0,2.37,1.53,2017-02-27,1.0
70.0,146.0,1.28,3.5,2020-02-17,0.0
59.0,75.0,2.25,1.57,2014-03-19,0.0
95.0,102.0,1.28,3.5,2008-06-23,1.0
35.0,168.0,1.16,4.5,2007-06-25,0.0
40.0,59.0,2.5,1.5,2007-08-19,0.0
12.0,27.0,1.9,1.9,2021-04-12,1.0
11.0,25.0,1.44,2.62,2008-03-27,0.0
17.0,52.0,1.5,2.5,2015-04-12,1.0
54.0,68.0,1.44,2.62,2012-06-25,1.0
116.0,142.0,1.66,2.1,2008-09-29,1.0
14.0,73.0,1.5,2.62,2021-04-26,1.0
112.0,212.0,1.36,3.0,2012-06-25,0.0
35.0,60.0,1.5,2.5,2015-03-12,0.0
23.0,51.0,1.33,3.25,2014-02-17,0.0
38.0,66.0,2.75,1.44,2022-08-15,0.0
28.0,90.0,1.44,2.62,2020-10-19,1.0
75.0,257.0,1.61,2.2,2007-07-23,0.0
26.0,67.0,1.4,2.75,2013-10-14,0.0
112.0,113.0,2.25,1.57,2019-02-04,0.0
66.0,133.0,2.0,1.72,2015-09-28,0.0
37.0,116.0,2.1,1.72,2013-06-24,0.0
17.0,108.0,1.14,5.0,2009-08-31,0.0
71.0,106.0,2.5,1.5,2008-06-09,0.0
12.0,35.0,1.16,4.5,2006-08-14,0.0
47.0,57.0,1.44,2.75,2022-10-10,0.0
48.0,67.0,1.53,2.5,2017-01-09,1.0
28.0,57.0,1.4,2.75,2014-08-10,1.0
54.0,89.0,1.53,2.37,2012-06-11,0.0
44.0,90.0,1.4,2.75,2014-04-28,0.0
39.0,199.0,1.33,3.25,2019-05-20,0.0
21.0,129.0,1.33,3.25,2010-05-03,0.0
63.0,104.0,1.57,2.25,2010-01-18,1.0
38.0,175.0,1.3,3.2,2006-02-13,1.0
56.0,127.0,1.44,2.62,2019-07-22,0.0
11.0,40.0,1.61,2.2,2010-10-31,0.0
93.0,145.0,1.38,2.87,2009-07-19,1.0
46.0,193.0,1.28,3.5,2016-04-18,0.0
15.0,212.0,1.25,3.75,2011-10-31,0.0
77.0,98.0,2.1,1.72,2022-01-03,0.0
5.0,80.0,1.01,21.0,2013-08-26,0.0
14.0,76.0,1.28,3.5,2015-04-12,0.0
56.0,79.0,1.36,3.0,2013-06-10,0.0
3.0,116.0,1.002,29.0,2013-06-24,1.0
49.0,131.0,1.33,3.25,2012-08-06,0.0
77.0,296.0,1.36,3.0,2012-01-30,0.0
3.0,15.0,1.22,4.0,2012-10-01,1.0
75.0,455.0,2.0,1.72,2006-05-29,1.0
91.0,214.0,3.0,1.36,2006-07-10,1.0
33.0,314.0,1.18,4.5,2019-04-22,0.0
2.0,17.0,1.14,5.0,2007-12-31,0.0
9.0,31.0,2.2,1.66,2012-01-02,1.0
62.0,93.0,1.57,2.25,2018-04-09,1.0
38.0,39.0,1.8,2.0,2016-07-11,0.0
1.0,3.0,1.9,1.9,2015-08-16,1.0
11.0,326.0,1.07,9.0,2012-07-16,0.0
2.0,35.0,1.3,3.5,2021-05-31,0.0
41.0,209.0,1.07,7.5,2006-05-29,0.0
17.0,80.0,1.44,2.62,2011-07-18,0.0
28.0,74.0,1.44,2.75,2022-10-10,0.0
100.0,110.0,1.28,3.5,2014-05-18,0.0
3.0,36.0,1.08,7.0,2009-04-12,0.0
65.0,101.0,1.33,3.25,2013-05-12,0.0
13.0,47.0,1.18,4.5,2014-05-04,0.0
13.0,49.0,1.14,5.5,2013-03-07,0.0
61.0,257.0,1.22,4.0,2017-06-26,0.0
28.0,77.0,2.87,1.38,2012-06-11,1.0
17.0,64.0,1.36,3.0,2018-03-19,0.0
21.0,31.0,1.61,2.2,2013-04-22,0.0
12.0,391.0,1.12,5.5,2006-02-27,0.0
42.0,68.0,1.61,2.2,2007-08-27,1.0
76.0,131.0,1.61,2.2,2016-07-18,1.0
26.0,65.0,1.38,2.87,2013-02-18,0.0
16.0,68.0,1.22,4.33,2021-02-08,0.0
3.0,18.0,1.11,6.5,2012-05-06,0.0
1.0,3.0,1.2,4.5,2006-05-08,0.0
72.0,117.0,1.72,2.0,2008-07-14,1.0
53.0,89.0,2.0,1.72,2018-03-05,0.0
36.0,83.0,1.5,2.5,2011-07-25,1.0
54.0,68.0,2.1,1.66,2018-06-25,0.0
26.0,41.0,1.83,1.83,2006-10-16,1.0
7.0,55.0,1.12,6.0,2017-06-19,0.0
6.0,38.0,1.07,7.5,2007-05-14,0.0
12.0,53.0,1.66,2.2,2017-09-25,0.0
75.0,110.0,1.53,2.37,2016-01-18,0.0
38.0,73.0,1.36,3.0,2019-08-19,0.0
24.0,81.0,1.36,3.0,2016-05-23,0.0
2.0,28.0,1.14,5.5,2018-10-08,0.0
4.0,33.0,1.07,7.5,2009-03-12,0.0
16.0,29.0,1.44,2.62,2017-02-06,0.0
4.0,53.0,1.12,5.5,2008-10-20,0.0
31.0,91.0,1.3,3.4,2009-10-19,1.0
55.0,61.0,2.37,1.57,2017-08-28,1.0
71.0,223.0,1.9,1.8,2006-04-10,0.0
17.0,102.0,1.5,2.5,2017-02-20,0.0
33.0,124.0,2.2,1.61,2012-06-11,0.0
43.0,90.0,1.72,2.0,2018-01-08,0.0
105.0,209.0,2.37,1.53,2017-10-16,1.0
5.0,27.0,1.3,3.5,2022-10-31,0.0
35.0,54.0,2.2,1.61,2006-10-23,1.0
33.0,86.0,1.4,2.75,2015-07-20,0.0
34.0,85.0,1.16,4.5,2018-06-18,0.0
44.0,65.0,1.61,2.3,2021-03-15,0.0
32.0,292.0,1.22,4.0,2016-06-20,0.0
87.0,130.0,2.37,1.53,2011-03-23,0.0
24.0,105.0,1.22,4.0,2018-12-31,0.0
1.0,26.0,1.1,6.5,2006-06-12,0.0
24.0,86.0,1.22,4.0,2006-01-02,0.0
46.0,61.0,1.61,2.2,2013-12-29,1.0
15.0,37.0,1.33,3.25,2010-10-04,0.0
42.0,117.0,2.75,1.4,2014-04-28,1.0
33.0,78.0,1.14,5.5,2016-06-27,0.0
66.0,104.0,1.66,2.2,2022-01-03,1.0
31.0,104.0,1.4,2.75,2016-02-15,1.0
46.0,173.0,1.61,2.2,2019-07-29,0.0
45.0,226.0,1.44,2.75,2022-10-17,0.0
80.0,85.0,2.2,1.66,2022-04-25,0.0
1.0,8.0,1.16,5.0,2013-06-24,0.0
41.0,59.0,1.2,4.33,2013-03-20,0.0
50.0,117.0,1.16,4.5,2007-07-16,0.0
44.0,373.0,1.08,8.0,2012-09-24,0.0
93.0,292.0,1.33,3.4,2022-09-26,0.0
24.0,41.0,1.57,2.25,2009-04-12,1.0
205.0,507.0,1.66,2.1,2010-02-15,1.0
25.0,27.0,1.36,3.0,2015-11-02,1.0
8.0,75.0,1.3,3.5,2021-05-17,1.0
38.0,1009.0,1.06,10.0,2021-02-08,0.0
1.0,12.0,1.08,8.0,2021-06-28,0.0
54.0,76.0,1.72,2.0,2018-10-15,1.0
10.0,42.0,1.18,4.5,2017-08-07,1.0
6.0,23.0,2.1,1.72,2007-05-07,0.0
53.0,111.0,1.53,2.37,2006-05-22,1.0
42.0,142.0,1.25,3.75,2011-06-12,0.0
13.0,69.0,1.14,5.5,2012-02-20,0.0
3.0,23.0,1.33,3.25,2012-05-06,0.0
65.0,86.0,2.1,1.66,2008-05-25,1.0
29.0,50.0,1.4,2.75,2009-03-25,0.0
19.0,104.0,1.28,3.5,2018-10-08,0.0
35.0,46.0,1.36,3.0,2018-06-11,0.0
28.0,122.0,1.33,3.25,2018-09-24,0.0
19.0,56.0,1.36,3.25,2017-05-29,1.0
31.0,38.0,2.25,1.57,2007-06-18,1.0
52.0,100.0,2.75,1.44,2022-02-14,1.0
21.0,83.0,1.33,3.25,2014-07-14,1.0
19.0,225.0,1.12,6.0,2017-08-28,0.0
3.0,16.0,1.3,3.5,2017-05-29,0.0
12.0,52.0,1.5,2.5,2015-03-25,1.0
32.0,57.0,1.38,2.87,2012-02-27,0.0
40.0,89.0,1.25,3.75,2010-10-25,1.0
1.0,2.0,2.5,1.53,2007-04-15,1.0
57.0,59.0,2.1,1.66,2014-05-04,0.0
15.0,21.0,2.3,1.61,2021-05-17,1.0
18.0,81.0,1.4,3.0,2021-08-02,1.0
100.0,156.0,1.72,2.0,2015-02-02,0.0
80.0,145.0,1.36,3.0,2015-02-02,0.0
27.0,67.0,1.53,2.37,2006-08-21,0.0
